id,iaafId,firstName,lastName,countryCode,countryName,birthDate,performanceDate,competition,venueCountry,place,eventId,competitionId,timeResult
14477379,265233,Gotytom,GEBRESLASE,ETH,Ethiopia,1995-01-15,2022-03-06,"Tokyo Marathon, Tokyo",JPN,3,10229534,7176614,2:18:18
14477379,265233,Gotytom,GEBRESLASE,ETH,Ethiopia,1995-01-15,2021-09-26,"BMW Berlin Marathon, Berlin",GER,1,10229534,7160152,2:20:09
14477379,265233,Gotytom,GEBRESLASE,ETH,Ethiopia,1995-01-15,2024-04-28,"38. Haspa Marathon Hamburg, Hamburg",GER,3,10229534,7206878,2:21:19
14477379,265233,Gotytom,GEBRESLASE,ETH,Ethiopia,1995-01-15,2022-11-06,"TCS New York City Marathon, New York, NY",USA,3,10229534,7176621,2:23:39
14477379,265233,Gotytom,GEBRESLASE,ETH,Ethiopia,1995-01-15,2023-08-26,"World Athletics Championships, Budapest 2023, Hősök tere, Budapest",HUN,2,10229534,7138987,2:24:34
14501787,390056,Mary Zenaida,GRANJA,ECU,Ecuador,1995-04-23,2024-02-18,"Zurich Maratón de Sevilla, Sevilla",ESP,17,10229534,7207579,2:26:34
14501787,390056,Mary Zenaida,GRANJA,ECU,Ecuador,1995-04-23,2023-12-03,"Maraton Valencia Trinidad Alfonso, Valencia",ESP,45,10229534,7191886,2:29:30
14501787,390056,Mary Zenaida,GRANJA,ECU,Ecuador,1995-04-23,2023-04-23,"37. Haspa Marathon Hamburg, Hamburg",GER,18,10229534,7197592,2:37:23
14271807,263528,Genevieve,GREGSON,AUS,Australia,1989-08-04,2023-12-03,"Maraton Valencia Trinidad Alfonso, Valencia",ESP,8,10229534,7191886,2:23:08
14271807,263528,Genevieve,GREGSON,AUS,Australia,1989-08-04,2023-07-02,"Gold Coast Marathon, Gold Coast",AUS,3,10229534,7194162,2:28:33
14750322,510048,Rose,HARVEY,GBR,Great Britain & N.I.,1992-08-25,2023-10-08,"Bank of America Chicago Marathon, Chicago, IL",USA,9,10229534,7191883,2:23:21
14750322,510048,Rose,HARVEY,GBR,Great Britain & N.I.,1992-08-25,2022-02-20,"Zurich Maraton de Sevilla, Sevilla",ESP,13,10229534,7176628,2:27:20
14750322,510048,Rose,HARVEY,GBR,Great Britain & N.I.,1992-08-25,2022-10-02,"TCS London Marathon, London",GBR,10,10229534,7176624,2:27:59
14750322,510048,Rose,HARVEY,GBR,Great Britain & N.I.,1992-08-25,2021-10-03,"Virgin Money London Marathon, London",GBR,15,10229534,7160158,2:29:45
14750322,510048,Rose,HARVEY,GBR,Great Britain & N.I.,1992-08-25,2021-04-25,"Cheshire Elite Marathon, Pulford",GBR,4,10229534,,2:31:14
14750322,510048,Rose,HARVEY,GBR,Great Britain & N.I.,1992-08-25,2016-04-24,"London Marathon, London",GBR,63,10229534,,2:55:41
14489606,273291,Sifan,HASSAN,NED,Netherlands,1993-01-01,2023-10-08,"Bank of America Chicago Marathon, Chicago, IL",USA,1,10229534,7191883,2:13:44
14489606,273291,Sifan,HASSAN,NED,Netherlands,1993-01-01,2024-03-03,"Tokyo Marathon, Tokyo",JPN,4,10229534,7207351,2:18:05
14489606,273291,Sifan,HASSAN,NED,Netherlands,1993-01-01,2023-04-23,"TCS London Marathon, London",GBR,1,10229534,7191880,2:18:33
14276523,275637,Calli,HAUGER-THACKERY,GBR,Great Britain & N.I.,1993-01-09,2023-10-14,"McKirdy Micro - On the Cusp - Marathon, Valley Cottage, NY",USA,1,10229534,7201785,2:22:17
14763815,425243,Chloé,HERBIET,BEL,Belgium,1998-12-03,2024-02-18,"Zurich Maratón de Sevilla, Sevilla",ESP,12,10229534,7207579,2:24:56
14763815,425243,Chloé,HERBIET,BEL,Belgium,1998-12-03,2023-10-08,"ASML Marathon Eindhoven, Eindhoven",NED,1,10229534,7197841,2:27:54
14385600,295674,Margarita,HERNANDEZ FLORES,MEX,Mexico,1985-12-03,2023-12-03,"Maraton Valencia Trinidad Alfonso, Valencia",ESP,30,10229534,7191886,2:25:54
14385600,295674,Margarita,HERNANDEZ FLORES,MEX,Mexico,1985-12-03,2016-01-17,"Houston Marathon, Houston, TX",USA,4,10229534,,2:29:57
14385600,295674,Margarita,HERNANDEZ FLORES,MEX,Mexico,1985-12-03,2019-07-27,"Pan American Games, Lima",PER,7,10229534,7134069,2:35:06
14385600,295674,Margarita,HERNANDEZ FLORES,MEX,Mexico,1985-12-03,2016-08-14,"The XXXI Olympic Games, Estádio Olímpico, Rio de Janeiro",BRA,48,10229534,7093747,2:38:15
14385600,295674,Margarita,HERNANDEZ FLORES,MEX,Mexico,1985-12-03,2014-11-30,"Veracruz CAC Games, Veracruz",MEX,1,10229534,,2:41:16
14385600,295674,Margarita,HERNANDEZ FLORES,MEX,Mexico,1985-12-03,2015-07-18,"Pan American Games, CIBC, Toronto",CAN,5,10229534,,2:41:57
14672593,305993,Ai,HOSODA,JPN,Japan,1995-11-27,2022-10-02,"TCS London Marathon, London",GBR,9,10229534,7176624,2:21:42
14672593,305993,Ai,HOSODA,JPN,Japan,1995-11-27,2023-03-05,"Tokyo Marathon, Tokyo",JPN,7,10229534,7191878,2:22:08
14672593,305993,Ai,HOSODA,JPN,Japan,1995-11-27,2022-03-13,"Nagoya Women's Marathon, Nagoya",JPN,4,10229534,7176615,2:24:26
14672593,305993,Ai,HOSODA,JPN,Japan,1995-11-27,2023-10-15,"Marathon Grand Championship - Paris 24 Selection Race, Tokyo",JPN,3,10229534,7202464,2:24:50
14672593,305993,Ai,HOSODA,JPN,Japan,1995-11-27,2020-03-08,"Nagoya Women's Marathon, Nagoya",JPN,8,10229534,7138805,2:26:34
14672593,305993,Ai,HOSODA,JPN,Japan,1995-11-27,2019-03-10,"Nagoya Women's Marathon, Nagoya",JPN,18,10229534,7128702,2:29:27
14416505,306395,Laura,HOTTENROTT,GER,Germany,1992-05-14,2023-12-03,"Maraton Valencia Trinidad Alfonso, Valencia",ESP,15,10229534,7191886,2:24:32
14416505,306395,Laura,HOTTENROTT,GER,Germany,1992-05-14,2021-04-18,"Enschede Marathon, Enschede",NED,4,10229534,,2:28:02
14416505,306395,Laura,HOTTENROTT,GER,Germany,1992-05-14,2023-09-24,"BMW Berlin Marathon, Berlin",GER,24,10229534,7191882,2:29:38
14416505,306395,Laura,HOTTENROTT,GER,Germany,1992-05-14,2018-02-25,"Sevilla Marathon, Sevilla",ESP,8,10229534,7116338,2:33:01
14416505,306395,Laura,HOTTENROTT,GER,Germany,1992-05-14,2017-10-29,"Frankfurt Marathon, Frankfurt",GER,12,10229534,,2:34:43
14416505,306395,Laura,HOTTENROTT,GER,Germany,1992-05-14,2021-12-05,"Maraton Valencia Trinidad Alfonso EDP, Valencia",ESP,28,10229534,7160232,2:38:34
14463763,341726,Tereza,HROCHOVÁ,CZE,Czechia,1996-02-24,2024-02-18,"Zurich Maratón de Sevilla, Sevilla",ESP,18,10229534,7207579,2:26:38
14463763,341726,Tereza,HROCHOVÁ,CZE,Czechia,1996-02-24,2021-05-23,"S7 Marathon, Fürstenfeld",AUT,2,10229534,,2:29:06
14463763,341726,Tereza,HROCHOVÁ,CZE,Czechia,1996-02-24,2022-07-18,"World Athletics Championships, Oregon 2022, Autzen Complex, Eugene, OR",USA,17,10229534,7137279,2:30:39
14463763,341726,Tereza,HROCHOVÁ,CZE,Czechia,1996-02-24,2023-04-23,"37. Haspa Marathon Hamburg, Hamburg",GER,14,10229534,7197592,2:31:04
14463763,341726,Tereza,HROCHOVÁ,CZE,Czechia,1996-02-24,2023-10-29,"Mainova Frankfurt Marathon, Frankfurt",GER,14,10229534,7191953,2:31:51
14463763,341726,Tereza,HROCHOVÁ,CZE,Czechia,1996-02-24,2022-08-15,"European Athletics Championships, Odeonplatz, München",GER,23,10229534,7147634,2:36:00
14463763,341726,Tereza,HROCHOVÁ,CZE,Czechia,1996-02-24,2021-08-07,"The XXXII Olympic Games, Odori Park, Sapporo",JPN,58,10229534,7132391,2:42:25
14695498,311022,Mao,ICHIYAMA,JPN,Japan,1997-05-29,2020-03-08,"Nagoya Women's Marathon, Nagoya",JPN,1,10229534,7138805,2:20:29
14695498,311022,Mao,ICHIYAMA,JPN,Japan,1997-05-29,2022-03-06,"Tokyo Marathon, Tokyo",JPN,6,10229534,7176614,2:21:02
14695498,311022,Mao,ICHIYAMA,JPN,Japan,1997-05-29,2021-01-31,"Osaka Women's Marathon, Osaka",JPN,1,10229534,7160063,2:21:11
14695498,311022,Mao,ICHIYAMA,JPN,Japan,1997-05-29,2019-03-03,"Tokyo Marathon, Tokyo",JPN,7,10229534,7128538,2:24:33
14695498,311022,Mao,ICHIYAMA,JPN,Japan,1997-05-29,2023-10-15,"Marathon Grand Championship - Paris 24 Selection Race, Tokyo",JPN,2,10229534,7202464,2:24:43
14695498,311022,Mao,ICHIYAMA,JPN,Japan,1997-05-29,2019-04-28,"Virgin Money London Marathon, London",GBR,15,10229534,7130122,2:27:27
14695498,311022,Mao,ICHIYAMA,JPN,Japan,1997-05-29,2021-08-07,"The XXXII Olympic Games, Odori Park, Sapporo",JPN,8,10229534,7132391,2:30:13
14695498,311022,Mao,ICHIYAMA,JPN,Japan,1997-05-29,2023-03-05,"Tokyo Marathon, Tokyo",JPN,14,10229534,7191878,2:31:52
14695498,311022,Mao,ICHIYAMA,JPN,Japan,1997-05-29,2019-09-15,"Marathon Grand Championships, Tokyo",JPN,6,10229534,7135823,2:32:30
14593938,288941,Peres,JEPCHIRCHIR,KEN,Kenya,1993-09-27,2024-04-21,"TCS London Marathon, London",GBR,1,10229534,7210829,2:16:16
14593938,288941,Peres,JEPCHIRCHIR,KEN,Kenya,1993-09-27,2020-12-06,"Maratón Valencia Trinidad Alfonso EDP, Valencia",ESP,1,10229534,7144910,2:17:16
14593938,288941,Peres,JEPCHIRCHIR,KEN,Kenya,1993-09-27,2023-04-23,"TCS London Marathon, London",GBR,3,10229534,7191880,2:18:38
14593938,288941,Peres,JEPCHIRCHIR,KEN,Kenya,1993-09-27,2021-11-07,"TCS New York Marathon, New York, NY",USA,1,10229534,7160206,2:22:39
14593938,288941,Peres,JEPCHIRCHIR,KEN,Kenya,1993-09-27,2019-12-08,"Saitama International Marathon, Saitama",JPN,1,10229534,7135324,2:23:50
14593938,288941,Peres,JEPCHIRCHIR,KEN,Kenya,1993-09-27,2021-08-07,"The XXXII Olympic Games, Odori Park, Sapporo",JPN,1,10229534,7132391,2:27:20
14593938,288941,Peres,JEPCHIRCHIR,KEN,Kenya,1993-09-27,2013-12-15,"Kisumu Safaricom Marathon, Kisumu",KEN,3,10229534,,2:47:33
14291432,205894,Helalia,JOHANNES,NAM,Namibia,1980-08-13,2020-12-06,"Maratón Valencia Trinidad Alfonso EDP, Valencia",ESP,3,10229534,7144910,2:19:52
14291432,205894,Helalia,JOHANNES,NAM,Namibia,1980-08-13,2019-03-10,"Nagoya Women's Marathon, Nagoya",JPN,1,10229534,7128702,2:22:25
14291432,205894,Helalia,JOHANNES,NAM,Namibia,1980-08-13,2012-08-05,"The XXX Olympic Games, Olympic Stadium, London",GBR,11,10229534,6999193,2:26:09
14291432,205894,Helalia,JOHANNES,NAM,Namibia,1980-08-13,2021-11-07,"TCS New York Marathon, New York, NY",USA,5,10229534,7160206,2:26:09
14291432,205894,Helalia,JOHANNES,NAM,Namibia,1980-08-13,2012-04-15,"Vienna City Marathon, Wien",AUT,3,10229534,,2:27:20
14291432,205894,Helalia,JOHANNES,NAM,Namibia,1980-08-13,2014-03-16,"Seoul Marathon, Seoul",KOR,3,10229534,,2:28:27
14291432,205894,Helalia,JOHANNES,NAM,Namibia,1980-08-13,2022-07-30,"XXII Commonwealth Games, Victoria Square, Birmingham",GBR,3,10229534,7147633,2:28:39
14291432,205894,Helalia,JOHANNES,NAM,Namibia,1980-08-13,2013-02-24,"Tokyo Marathon, Tokyo",JPN,6,10229534,,2:29:20
14291432,205894,Helalia,JOHANNES,NAM,Namibia,1980-08-13,2017-04-23,"Vienna City Marathon, Wien",AUT,6,10229534,,2:29:25
14291432,205894,Helalia,JOHANNES,NAM,Namibia,1980-08-13,2018-09-23,"Cape Town Marathon, Cape Town",RSA,1,10229534,7122549,2:29:28
14812272,382207,Mélody,JULIEN,FRA,France,1999-05-13,2023-12-03,"Maraton Valencia Trinidad Alfonso, Valencia",ESP,19,10229534,7191886,2:25:01
14812272,382207,Mélody,JULIEN,FRA,France,1999-05-13,2023-05-07,"Prague Marathon, Praha",CZE,5,10229534,7191898,2:29:07
14812272,382207,Mélody,JULIEN,FRA,France,1999-05-13,2022-02-20,"Zurich Maraton de Sevilla, Sevilla",ESP,21,10229534,7176628,2:31:39
14812272,382207,Mélody,JULIEN,FRA,France,1999-05-13,2022-08-15,"European Athletics Championships, Odeonplatz, München",GER,14,10229534,7147634,2:32:19
14812272,382207,Mélody,JULIEN,FRA,France,1999-05-13,2021-10-17,"TCS Amsterdam Marathon, Amsterdam",NED,12,10229534,7160175,2:40:25
14812272,382207,Mélody,JULIEN,FRA,France,1999-05-13,2023-10-22,"Marathon Vert Rennes Konica Minolta, Rennes",FRA,4,10229534,7202935,2:49:39
14466358,263231,Melat Yisak,KEJETA,GER,Germany,1992-09-27,2024-01-07,"Dubai Marathon, Dubai",UAE,4,10229534,7207359,2:21:47
14466358,263231,Melat Yisak,KEJETA,GER,Germany,1992-09-27,2019-09-29,"BMW BERLIN-MARATHON, Berlin",GER,6,10229534,7135298,2:23:57
14466358,263231,Melat Yisak,KEJETA,GER,Germany,1992-09-27,2023-05-28,"Tartan Homes Ottawa International Marathon, Ottawa",CAN,3,10229534,7191900,2:27:51
14466358,263231,Melat Yisak,KEJETA,GER,Germany,1992-09-27,2023-08-26,"World Athletics Championships, Budapest 2023, Hősök tere, Budapest",HUN,11,10229534,7138987,2:29:04
14466358,263231,Melat Yisak,KEJETA,GER,Germany,1992-09-27,2021-08-07,"The XXXII Olympic Games, Odori Park, Sapporo",JPN,6,10229534,7132391,2:29:16
14730790,309772,Brigid,KOSGEI,KEN,Kenya,1994-02-20,2019-10-13,"Bank of America Chicago Marathon, Chicago, IL",USA,1,10229534,,2:14:04
14730790,309772,Brigid,KOSGEI,KEN,Kenya,1994-02-20,2022-03-06,"Tokyo Marathon, Tokyo",JPN,1,10229534,7176614,2:16:02
14730790,309772,Brigid,KOSGEI,KEN,Kenya,1994-02-20,2019-04-28,"Virgin Money London Marathon, London",GBR,1,10229534,7130122,2:18:20
14730790,309772,Brigid,KOSGEI,KEN,Kenya,1994-02-20,2018-10-07,"Chicago Marathon, Chicago, IL",USA,1,10229534,7122980,2:18:35
14730790,309772,Brigid,KOSGEI,KEN,Kenya,1994-02-20,2021-10-03,"Virgin Money London Marathon, London",GBR,4,10229534,7160158,2:18:40
14730790,309772,Brigid,KOSGEI,KEN,Kenya,1994-02-20,2020-10-04,"Virgin Money London Marathon, London",GBR,1,10229534,7138848,2:18:58
14730790,309772,Brigid,KOSGEI,KEN,Kenya,1994-02-20,2024-04-21,"TCS London Marathon, London",GBR,5,10229534,7210829,2:19:02
14730790,309772,Brigid,KOSGEI,KEN,Kenya,1994-02-20,2023-12-16,"ADNOC Abu Dhabi Marathon, Abu Dhabi",UAE,1,10229534,7191969,2:19:15
14730790,309772,Brigid,KOSGEI,KEN,Kenya,1994-02-20,2018-04-22,"London Marathon, London",GBR,2,10229534,7117866,2:20:13
14730790,309772,Brigid,KOSGEI,KEN,Kenya,1994-02-20,2017-10-08,"Chicago Marathon, Chicago, IL",USA,2,10229534,,2:20:22
14644196,414729,Dakotah,LINDWURM,USA,United States,1995-05-01,2023-10-08,"Bank of America Chicago Marathon, Chicago, IL",USA,12,10229534,7191883,2:24:40
14644196,414729,Dakotah,LINDWURM,USA,United States,1995-05-01,2022-06-18,"Grandma's Marathon, Duluth, MN",USA,1,10229534,,2:25:01
14644196,414729,Dakotah,LINDWURM,USA,United States,1995-05-01,2024-02-03,"U.S. Olympic Team Trials - Marathon, Orlando, FL",USA,3,10229534,7206336,2:25:31
14644196,414729,Dakotah,LINDWURM,USA,United States,1995-05-01,2023-06-17,"Grandma's Marathon, Duluth, MN",USA,2,10229534,7201072,2:26:56
14644196,414729,Dakotah,LINDWURM,USA,United States,1995-05-01,2021-06-19,"Grandma's Marathon, Duluth, MN",USA,1,10229534,,2:29:04
14644196,414729,Dakotah,LINDWURM,USA,United States,1995-05-01,2020-12-20,"The Marathon Project, Chandler, AZ",USA,13,10229534,7159319,2:30:38
14644196,414729,Dakotah,LINDWURM,USA,United States,1995-05-01,2019-10-06,"Medtronic Twin Cities Marathon, Minneapolis, MN",USA,2,10229534,,2:32:49
14644196,414729,Dakotah,LINDWURM,USA,United States,1995-05-01,2019-06-22,"Grandma's Marathon, Duluth, MN",USA,4,10229534,7132831,2:34:06
14644196,414729,Dakotah,LINDWURM,USA,United States,1995-05-01,2020-02-29,"USA Olympic Team Trials Marathon, Atlanta, GA",USA,36,10229534,7142010,2:39:08
14336154,269461,Aleksandra,LISOWSKA,POL,Poland,1990-12-12,2023-12-03,"Maraton Valencia Trinidad Alfonso, Valencia",ESP,29,10229534,7191886,2:25:52
14336154,269461,Aleksandra,LISOWSKA,POL,Poland,1990-12-12,2021-04-18,"Maraton Dębno, Debno",POL,1,10229534,,2:26:08
14336154,269461,Aleksandra,LISOWSKA,POL,Poland,1990-12-12,2023-04-16,"NN Marathon Rotterdam, Rotterdam",NED,5,10229534,7192007,2:26:44
14336154,269461,Aleksandra,LISOWSKA,POL,Poland,1990-12-12,2022-08-15,"European Athletics Championships, Odeonplatz, München",GER,1,10229534,7147634,2:28:36
14336154,269461,Aleksandra,LISOWSKA,POL,Poland,1990-12-12,2020-12-06,"Polish Marathon Championships, Olesno",POL,1,10229534,7158932,2:30:47
14336154,269461,Aleksandra,LISOWSKA,POL,Poland,1990-12-12,2019-10-27,"CISM Military World Games, Five Rings Sports Center, Wuhan",CHN,6,10229534,7136758,2:31:40
14336154,269461,Aleksandra,LISOWSKA,POL,Poland,1990-12-12,2018-04-22,"Warszawa Marathon, Warszawa",POL,4,10229534,7117870,2:33:13
14336154,269461,Aleksandra,LISOWSKA,POL,Poland,1990-12-12,2021-08-07,"The XXXII Olympic Games, Odori Park, Sapporo",JPN,35,10229534,7132391,2:35:33
14336154,269461,Aleksandra,LISOWSKA,POL,Poland,1990-12-12,2019-04-14,"Orlen Warsaw Marathon, Warszawa",POL,8,10229534,7129665,2:35:55
14336154,269461,Aleksandra,LISOWSKA,POL,Poland,1990-12-12,2018-11-11,"Beirut Marathon, Beirut",LBN,8,10229534,7124008,2:38:57
14684778,308092,Sharon,LOKEDI,KEN,Kenya,1994-03-10,2022-11-06,"TCS New York City Marathon, New York, NY",USA,1,10229534,7176621,2:23:23
14684778,308092,Sharon,LOKEDI,KEN,Kenya,1994-03-10,2023-11-05,"TCS New York Marathon, New York, NY",USA,3,10229534,7191887,2:27:33
14420260,281288,Anne,LUIJTEN,NED,Netherlands,1994-04-04,2023-10-15,"TCS Amsterdam Marathon, Amsterdam",NED,10,10229534,7191884,2:26:36
14420260,281288,Anne,LUIJTEN,NED,Netherlands,1994-04-04,2024-04-14,"NN Marathon Rotterdam, Rotterdam",NED,12,10229534,7207612,2:28:47
14420260,281288,Anne,LUIJTEN,NED,Netherlands,1994-04-04,2023-04-16,"NN Marathon Rotterdam, Rotterdam",NED,11,10229534,7192007,2:30:59
14420260,281288,Anne,LUIJTEN,NED,Netherlands,1994-04-04,2022-04-10,"NN Marathon Rotterdam, Rotterdam",NED,12,10229534,7176639,2:36:34
14290718,223941,Majida,MAAYOUF,ESP,Spain,1989-04-27,2022-12-04,"Maraton Valencia Trinidad Alfonso EDP, Valencia",ESP,10,10229534,7176623,2:21:01
14290718,223941,Majida,MAAYOUF,ESP,Spain,1989-04-27,2023-12-03,"Maraton Valencia Trinidad Alfonso, Valencia",ESP,5,10229534,7191886,2:21:27
14290718,223941,Majida,MAAYOUF,ESP,Spain,1989-04-27,2022-02-20,"Zurich Maraton de Sevilla, Sevilla",ESP,8,10229534,7176628,2:24:09
14290718,223941,Majida,MAAYOUF,ESP,Spain,1989-04-27,2021-04-11,"Xiamen Marathon & Tuscany Camp Global Elite Race, Siena",ITA,16,10229534,7163971,2:29:24
14290718,223941,Majida,MAAYOUF,ESP,Spain,1989-04-27,2019-12-01,"Maratón Valencia Trinidad Alfonso EDP, Valencia",ESP,19,10229534,7135312,2:33:12
14373030,269462,Angelika,MACH,POL,Poland,1991-09-07,2023-12-03,"Maraton Valencia Trinidad Alfonso, Valencia",ESP,33,10229534,7191886,2:26:19
14373030,269462,Angelika,MACH,POL,Poland,1991-09-07,2021-04-18,"Maraton Dębno, Debno",POL,3,10229534,,2:27:48
14373030,269462,Angelika,MACH,POL,Poland,1991-09-07,2023-04-23,"Vienna City Marathon, Wien",AUT,7,10229534,7191938,2:30:05
14373030,269462,Angelika,MACH,POL,Poland,1991-09-07,2022-08-15,"European Athletics Championships, Odeonplatz, München",GER,19,10229534,7147634,2:35:03
14373030,269462,Angelika,MACH,POL,Poland,1991-09-07,2016-04-24,"Warszawa Marathon, Warszawa",POL,5,10229534,,2:37:13
14373030,269462,Angelika,MACH,POL,Poland,1991-09-07,2019-04-28,"PZU Cracovia Marathon, Kraków",POL,4,10229534,7130124,2:39:52
14373030,269462,Angelika,MACH,POL,Poland,1991-09-07,2018-09-30,"Warszawa PZU Marathon, Warszawa",POL,6,10229534,7122696,2:41:39
14373030,269462,Angelika,MACH,POL,Poland,1991-09-07,2015-10-11,"Poznań Marathon, Poznan",POL,3,10229534,,2:42:15
14373030,269462,Angelika,MACH,POL,Poland,1991-09-07,2021-08-07,"The XXXII Olympic Games, Odori Park, Sapporo",JPN,59,10229534,7132391,2:42:26
14373030,269462,Angelika,MACH,POL,Poland,1991-09-07,2015-09-13,"Wrocław Marathon, Wrocław",POL,3,10229534,,2:46:14
14643309,291071,Honami,MAEDA,JPN,Japan,1996-07-17,2024-01-28,"Osaka Women's Marathon, Osaka",JPN,2,10229534,7208104,2:18:59
14643309,291071,Honami,MAEDA,JPN,Japan,1996-07-17,2023-03-12,"Nagoya Women's Marathon, Nagoya",JPN,3,10229534,7191879,2:22:32
14643309,291071,Honami,MAEDA,JPN,Japan,1996-07-17,2021-01-31,"Osaka Women's Marathon, Osaka",JPN,2,10229534,7160063,2:23:30
14643309,291071,Honami,MAEDA,JPN,Japan,1996-07-17,2018-01-28,"Osaka International Ladies Marathon, Osaka",JPN,2,10229534,7115355,2:23:48
14643309,291071,Honami,MAEDA,JPN,Japan,1996-07-17,2019-09-15,"Marathon Grand Championships, Tokyo",JPN,1,10229534,7135823,2:25:15
14643309,291071,Honami,MAEDA,JPN,Japan,1996-07-17,2018-09-16,"Berlin Marathon, Berlin",GER,7,10229534,7122261,2:25:23
14643309,291071,Honami,MAEDA,JPN,Japan,1996-07-17,2023-10-15,"Marathon Grand Championship - Paris 24 Selection Race, Tokyo",JPN,7,10229534,7202464,2:27:02
14643309,291071,Honami,MAEDA,JPN,Japan,1996-07-17,2017-08-27,"Sapporo Hokkaido Marathon, Sapporo",JPN,1,10229534,,2:28:48
14643309,291071,Honami,MAEDA,JPN,Japan,1996-07-17,2019-03-03,"Tokyo Marathon, Tokyo",JPN,12,10229534,7128538,2:31:42
14643309,291071,Honami,MAEDA,JPN,Japan,1996-07-17,2017-01-29,"Osaka International Ladies Marathon, Osaka",JPN,12,10229534,,2:32:19
14486125,264537,Mokulubete Blandina,MAKATISI,LES,Lesotho,1995-09-01,2024-04-21,"Vienna City Marathon, Wien",AUT,9,10229534,7207389,2:30:54
14486125,264537,Mokulubete Blandina,MAKATISI,LES,Lesotho,1995-09-01,2022-07-30,"XXII Commonwealth Games, Victoria Square, Birmingham",GBR,8,10229534,7147633,2:36:05
14486125,264537,Mokulubete Blandina,MAKATISI,LES,Lesotho,1995-09-01,2023-08-26,"World Athletics Championships, Budapest 2023, Hősök tere, Budapest",HUN,42,10229534,7138987,2:37:49
14486125,264537,Mokulubete Blandina,MAKATISI,LES,Lesotho,1995-09-01,2021-10-17,"Sanlam Cape Town Marathon, Cape Town",RSA,14,10229534,,2:44:47
14486125,264537,Mokulubete Blandina,MAKATISI,LES,Lesotho,1995-09-01,2023-03-12,"Durban International Marathon, Durban",RSA,8,10229534,7192000,2:46:25
14498228,306792,Zhanna,MAMAZHANOVA,KAZ,Kazakhstan,1994-01-26,2024-04-14,"NN Marathon Rotterdam, Rotterdam",NED,9,10229534,7207612,2:26:42
14498228,306792,Zhanna,MAMAZHANOVA,KAZ,Kazakhstan,1994-01-26,2022-04-10,"NN Marathon Rotterdam, Rotterdam",NED,3,10229534,7176639,2:26:54
14498228,306792,Zhanna,MAMAZHANOVA,KAZ,Kazakhstan,1994-01-26,2021-05-23,"S7 Marathon, Fürstenfeld",AUT,1,10229534,,2:29:01
14498228,306792,Zhanna,MAMAZHANOVA,KAZ,Kazakhstan,1994-01-26,2022-07-18,"World Athletics Championships, Oregon 2022, Autzen Complex, Eugene, OR",USA,21,10229534,7137279,2:31:15
14498228,306792,Zhanna,MAMAZHANOVA,KAZ,Kazakhstan,1994-01-26,2021-03-28,"Tashkent International Marathon, Tashkent",UZB,2,10229534,,2:33:02
14498228,306792,Zhanna,MAMAZHANOVA,KAZ,Kazakhstan,1994-01-26,2021-08-07,"The XXXII Olympic Games, Odori Park, Sapporo",JPN,46,10229534,7132391,2:37:42
14498228,306792,Zhanna,MAMAZHANOVA,KAZ,Kazakhstan,1994-01-26,2018-09-16,"Astana Marathon, Astana",KAZ,4,10229534,7122378,2:38:56
14498228,306792,Zhanna,MAMAZHANOVA,KAZ,Kazakhstan,1994-01-26,2023-10-05,"19th Asian Games, Qiantang River Green Belt, Hangzhou",CHN,11,10229534,7147637,2:38:59
14498228,306792,Zhanna,MAMAZHANOVA,KAZ,Kazakhstan,1994-01-26,2019-09-29,"BMW BERLIN-MARATHON, Berlin",GER,33,10229534,7135298,2:42:04
14498228,306792,Zhanna,MAMAZHANOVA,KAZ,Kazakhstan,1994-01-26,2019-05-19,"Tet Riga Marathon, Riga",LAT,8,10229534,7131111,2:42:53
14537637,341102,Domenika,MAYER,GER,Germany,1990-10-09,2023-09-24,"BMW Berlin Marathon, Berlin",GER,14,10229534,7191882,2:23:47
14537637,341102,Domenika,MAYER,GER,Germany,1990-10-09,2024-04-14,"ADAC Marathon Hannover, Hannover",GER,1,10229534,7207469,2:23:50
14537637,341102,Domenika,MAYER,GER,Germany,1990-10-09,2022-04-03,"HAJ Hannover Marathon, Hannover",GER,1,10229534,7176764,2:26:50
14537637,341102,Domenika,MAYER,GER,Germany,1990-10-09,2023-04-16,"Oberbank Linz Donau Marathon, Linz",AUT,2,10229534,7194134,2:28:47
14537637,341102,Domenika,MAYER,GER,Germany,1990-10-09,2022-08-15,"European Athletics Championships, Odeonplatz, München",GER,6,10229534,7147634,2:29:21
14797371,354278,Julia,MAYER,AUT,Austria,1993-01-20,2023-12-03,"Maraton Valencia Trinidad Alfonso, Valencia",ESP,37,10229534,7191886,2:26:43
14797371,354278,Julia,MAYER,AUT,Austria,1993-01-20,2023-04-23,"Vienna City Marathon, Wien",AUT,8,10229534,7191938,2:30:42
14797371,354278,Julia,MAYER,AUT,Austria,1993-01-20,2024-04-21,"Vienna City Marathon, Wien",AUT,10,10229534,7207389,2:31:25
14797371,354278,Julia,MAYER,AUT,Austria,1993-01-20,2023-08-26,"World Athletics Championships, Budapest 2023, Hősök tere, Budapest",HUN,50,10229534,7138987,2:41:54
14797371,354278,Julia,MAYER,AUT,Austria,1993-01-20,2020-12-13,"Austrian Marathon Championships, Wien",AUT,3,10229534,7159099,2:46:35
